user_uuid;course_uuid;particion;nota_final_media;nota_final_mediana;nota_final_varianza;nota_parcial_media;nota_parcial_mediana;nota_parcial_varianza;score_media;score_mediana;score_varianza;frecuencia_tareas;frecuencia_examenes;s_created_at;s_submitted_at;nota_final_materia;tiempo_entrega
8449ef6b-a696-4c35-9fde-469315e99275;c0058b48-2a4f-4bff-a0af-3a4dba6294b8;30;8.0;8.0;0.0;8.0;8.0;0.0;9.850000000000001;9.850000000000001;0.004999999999999876;2;2;2022-08-01 22:27:07;2022-06-07 16:50:30;8.0;55
8449ef6b-a696-4c35-9fde-469315e99275;c0058b48-2a4f-4bff-a0af-3a4dba6294b8;46;8.0;8.0;0.0;3.75;3.75;0.4418840331110085;8.5;8.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-02 22:18:06;8.0;30
8449ef6b-a696-4c35-9fde-469315e99275;c0058b48-2a4f-4bff-a0af-3a4dba6294b8;48;8.0;8.0;0.0;7.0;7.0;0.0;9.466666666666667;9.7;0.16333333333333322;3;3;2022-08-01 22:27:07;2022-07-05 16:26:50;8.0;27
8449ef6b-a696-4c35-9fde-469315e99275;dd557599-b760-4e72-8c4b-dd0e615632cd;27;8.0;8.0;0.0;4.45;4.45;0.4418840331110085;7.1;7.1;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-02 22:35:07;8.0;59
8449ef6b-a696-4c35-9fde-469315e99275;dd557599-b760-4e72-8c4b-dd0e615632cd;28;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-03 21:38:09;8.0;59
8449ef6b-a696-4c35-9fde-469315e99275;dd557599-b760-4e72-8c4b-dd0e615632cd;31;8.0;8.0;0.0;7.0;7.0;0.0;9.733333333333334;9.8;0.09333333333333341;3;3;2022-08-01 22:27:07;2022-06-09 16:36:22;8.0;53
8449ef6b-a696-4c35-9fde-469315e99275;dd557599-b760-4e72-8c4b-dd0e615632cd;46;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-02 20:48:51;8.0;30
8449ef6b-a696-4c35-9fde-469315e99275;dd557599-b760-4e72-8c4b-dd0e615632cd;49;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-07 14:09:38;8.0;25
8449ef6b-a696-4c35-9fde-469315e99275;dd557599-b760-4e72-8c4b-dd0e615632cd;50;8.0;8.0;0.0;8.0;8.0;0.0;9.75;9.75;0.125;2;2;2022-08-01 22:27:07;2022-07-08 15:46:03;8.0;24
8496744b-3a5f-4322-8c09-20df1f699571;6add6ede-fc78-47b8-a880-3b623f58cf63;23;2.0;2.0;0.0;-3.0;-3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-25 00:41:28;2.0;98
8496744b-3a5f-4322-8c09-20df1f699571;6add6ede-fc78-47b8-a880-3b623f58cf63;44;2.0;2.0;0.0;-3.0;-3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-15 15:46:58;2.0;47
8496744b-3a5f-4322-8c09-20df1f699571;9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d;23;3.0;3.0;0.0;-0.8500000000000001;-0.8500000000000001;0.4418840331110085;7.7;7.7;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-25 01:03:56;3.0;98
854a7c58-cec6-47ce-970b-afa932f589c0;04f8bae9-333a-4269-95b4-bde0b0965cf7;19;8.0;8.0;0.0;3.1999999999999997;3.0;0.11999999999999984;9.6;10.0;0.47999999999999965;3;3;2022-08-01 22:27:07;2022-03-29 07:55:01;8.0;125
854a7c58-cec6-47ce-970b-afa932f589c0;04f8bae9-333a-4269-95b4-bde0b0965cf7;21;8.0;8.0;0.0;3.375;3.375;0.28125;9.25;9.25;1.125;2;2;2022-08-01 22:27:07;2022-03-31 22:42:02;8.0;122
854a7c58-cec6-47ce-970b-afa932f589c0;04f8bae9-333a-4269-95b4-bde0b0965cf7;36;8.0;8.0;0.0;3.0833333333333335;3.0;0.020833333333333315;9.833333333333334;10.0;0.08333333333333348;3;3;2022-08-01 22:27:07;2022-04-25 16:55:09;8.0;98
854a7c58-cec6-47ce-970b-afa932f589c0;04f8bae9-333a-4269-95b4-bde0b0965cf7;37;8.0;8.0;0.0;3.9000000000000004;3.9000000000000004;0.4418840331110085;8.2;8.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-26 12:28:40;8.0;97
854a7c58-cec6-47ce-970b-afa932f589c0;6add6ede-fc78-47b8-a880-3b623f58cf63;4;9.0;9.0;0.0;5.9;5.9;0.4418840331110085;6.2;6.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-07 07:39:32;9.0;147
854a7c58-cec6-47ce-970b-afa932f589c0;6add6ede-fc78-47b8-a880-3b623f58cf63;11;9.0;9.0;0.0;4.0;4.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-25 13:30:35;9.0;129
854a7c58-cec6-47ce-970b-afa932f589c0;6add6ede-fc78-47b8-a880-3b623f58cf63;22;9.0;9.0;0.0;4.0;4.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-20 08:46:39;9.0;103
854a7c58-cec6-47ce-970b-afa932f589c0;6add6ede-fc78-47b8-a880-3b623f58cf63;27;9.0;9.0;0.0;6.0;6.0;0.4418840331110085;6.0;6.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-03 08:48:26;9.0;90
854a7c58-cec6-47ce-970b-afa932f589c0;6add6ede-fc78-47b8-a880-3b623f58cf63;36;9.0;9.0;0.0;4.0;4.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-26 08:22:05;9.0;67
854a7c58-cec6-47ce-970b-afa932f589c0;6add6ede-fc78-47b8-a880-3b623f58cf63;47;9.0;9.0;0.0;4.0;4.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-21 08:05:12;9.0;41
854a7c58-cec6-47ce-970b-afa932f589c0;6add6ede-fc78-47b8-a880-3b623f58cf63;49;9.0;9.0;0.0;5.0;5.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-28 00:25:13;9.0;34
854a7c58-cec6-47ce-970b-afa932f589c0;9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d;7;9.0;9.0;0.0;6.5;6.5;0.4418840331110085;5.0;5.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-15 21:27:40;9.0;139
854a7c58-cec6-47ce-970b-afa932f589c0;9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d;8;9.0;9.0;0.0;4.0;4.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-17 08:17:26;9.0;137
854a7c58-cec6-47ce-970b-afa932f589c0;9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d;22;9.0;9.0;0.0;4.75;4.75;0.4418840331110085;8.5;8.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-20 08:32:50;9.0;103
854a7c58-cec6-47ce-970b-afa932f589c0;9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d;32;9.0;9.0;0.0;6.25;6.25;0.4418840331110085;5.5;5.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-15 14:08:28;9.0;78
854a7c58-cec6-47ce-970b-afa932f589c0;9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d;37;9.0;9.0;0.0;4.4;4.4;0.4418840331110085;9.2;9.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-27 18:16:07;9.0;66
854a7c58-cec6-47ce-970b-afa932f589c0;9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d;47;9.0;9.0;0.0;4.3;4.3;0.4418840331110085;9.4;9.4;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-21 08:15:53;9.0;41
854a7c58-cec6-47ce-970b-afa932f589c0;9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d;50;9.0;9.0;0.0;4.0;4.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-29 12:17:30;9.0;33
854a7c58-cec6-47ce-970b-afa932f589c0;af630619-d048-463a-a62c-5764f36ae1d3;8;8.0;8.0;0.0;4.25;4.25;0.4418840331110085;7.5;7.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-17 09:19:33;8.0;137
854a7c58-cec6-47ce-970b-afa932f589c0;af630619-d048-463a-a62c-5764f36ae1d3;11;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-25 08:31:24;8.0;129
854a7c58-cec6-47ce-970b-afa932f589c0;af630619-d048-463a-a62c-5764f36ae1d3;18;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-11 08:17:57;8.0;112
854a7c58-cec6-47ce-970b-afa932f589c0;af630619-d048-463a-a62c-5764f36ae1d3;27;8.0;8.0;0.0;5.5;5.5;0.4418840331110085;5.0;5.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-03 08:51:38;8.0;90
854a7c58-cec6-47ce-970b-afa932f589c0;af630619-d048-463a-a62c-5764f36ae1d3;35;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-22 23:04:37;8.0;70
854a7c58-cec6-47ce-970b-afa932f589c0;af630619-d048-463a-a62c-5764f36ae1d3;38;8.0;8.0;0.0;4.0;4.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-31 23:49:49;8.0;61
854a7c58-cec6-47ce-970b-afa932f589c0;af630619-d048-463a-a62c-5764f36ae1d3;44;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-13 18:09:37;8.0;49
854a7c58-cec6-47ce-970b-afa932f589c0;af630619-d048-463a-a62c-5764f36ae1d3;52;8.0;8.0;0.0;7.0;7.0;0.4418840331110085;7.0;7.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-03 18:19:54;8.0;29
854a7c58-cec6-47ce-970b-afa932f589c0;e14f5a9d-992e-4d5f-b9e2-a0c723b4219b;24;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-27 21:42:26;7.0;66
854a7c58-cec6-47ce-970b-afa932f589c0;e14f5a9d-992e-4d5f-b9e2-a0c723b4219b;26;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-30 17:35:26;7.0;63
854a7c58-cec6-47ce-970b-afa932f589c0;e14f5a9d-992e-4d5f-b9e2-a0c723b4219b;30;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-07 08:05:17;7.0;55
854a7c58-cec6-47ce-970b-afa932f589c0;e14f5a9d-992e-4d5f-b9e2-a0c723b4219b;43;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-26 20:40:52;7.0;36
854a7c58-cec6-47ce-970b-afa932f589c0;e14f5a9d-992e-4d5f-b9e2-a0c723b4219b;47;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-03 20:16:08;7.0;29
854a7c58-cec6-47ce-970b-afa932f589c0;e14f5a9d-992e-4d5f-b9e2-a0c723b4219b;50;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-07 09:51:28;7.0;25
862b7993-42ad-4f5c-9830-639410656eb5;28acba72-f304-4b67-b9b8-81af1cffc947;31;9.0;9.0;0.0;4.35;4.325;0.165;9.3;9.35;0.66;4;4;2022-08-01 22:27:07;2022-02-15 23:07:31;9.0;166
868fb65c-e275-46b6-a605-227f47f7816c;466efda2-9d0c-45ab-a3cd-e7a9e1f6fb3e;27;9.0;9.0;0.0;4.75;4.75;1.125;8.5;8.5;4.5;2;2;2022-08-01 22:27:07;2022-06-02 13:54:27;9.0;60
868fb65c-e275-46b6-a605-227f47f7816c;466efda2-9d0c-45ab-a3cd-e7a9e1f6fb3e;28;9.0;9.0;0.0;4.0;4.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-04 16:11:09;9.0;58
868fb65c-e275-46b6-a605-227f47f7816c;466efda2-9d0c-45ab-a3cd-e7a9e1f6fb3e;41;9.0;9.0;0.0;4.125;4.125;0.03125;9.75;9.75;0.125;2;2;2022-08-01 22:27:07;2022-06-23 17:38:09;9.0;39
868fb65c-e275-46b6-a605-227f47f7816c;466efda2-9d0c-45ab-a3cd-e7a9e1f6fb3e;43;9.0;9.0;0.0;4.675;4.675;0.061249999999999874;8.65;8.65;0.2449999999999995;2;2;2022-08-01 22:27:07;2022-06-27 19:19:57;9.0;35
868fb65c-e275-46b6-a605-227f47f7816c;89ff161c-07ca-4ad8-859e-85c6f3cfa845;18;8.0;8.0;0.0;4.0;4.0;0.0;8.0;8.0;0.0;2;2;2022-08-01 22:27:07;2022-05-27 19:29:41;8.0;66
868fb65c-e275-46b6-a605-227f47f7816c;89ff161c-07ca-4ad8-859e-85c6f3cfa845;20;8.0;8.0;0.0;3.5;3.5;0.4418840331110085;9.0;9.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-30 18:02:45;8.0;63
868fb65c-e275-46b6-a605-227f47f7816c;89ff161c-07ca-4ad8-859e-85c6f3cfa845;21;8.0;8.0;0.0;3.75;3.75;0.4418840331110085;8.5;8.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-31 14:03:52;8.0;62
868fb65c-e275-46b6-a605-227f47f7816c;89ff161c-07ca-4ad8-859e-85c6f3cfa845;42;8.0;8.0;0.0;3.3125;3.375;0.05729166666666666;9.375;9.25;0.22916666666666674;4;4;2022-08-01 22:27:07;2022-06-29 19:16:54;8.0;33
868fb65c-e275-46b6-a605-227f47f7816c;afc1424f-2a99-4f28-8e05-f524610297b6;16;8.0;8.0;0.0;3.375;3.375;0.28125;9.25;9.25;1.125;2;2;2022-08-01 22:27:07;2022-03-24 14:03:04;8.0;130
868fb65c-e275-46b6-a605-227f47f7816c;afc1424f-2a99-4f28-8e05-f524610297b6;24;8.0;8.0;0.0;3.3;3.3;0.1799999999999998;9.4;9.4;0.7199999999999992;2;2;2022-08-01 22:27:07;2022-04-05 17:42:10;8.0;118
868fb65c-e275-46b6-a605-227f47f7816c;afc1424f-2a99-4f28-8e05-f524610297b6;37;8.0;8.0;0.0;3.5;3.5;0.4418840331110085;9.0;9.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-26 18:14:50;8.0;97
868fb65c-e275-46b6-a605-227f47f7816c;afc1424f-2a99-4f28-8e05-f524610297b6;38;8.0;8.0;0.0;4.033333333333333;3.5999999999999996;1.1408333333333336;7.933333333333334;8.8;4.563333333333334;3;3;2022-08-01 22:27:07;2022-04-29 13:04:17;8.0;94
87ac016d-af3f-4b1b-8489-ab66d9f412f9;04f8bae9-333a-4269-95b4-bde0b0965cf7;17;8.0;8.0;0.0;4.09375;4.15;0.6695982142857142;7.8125;7.7;2.6783928571428564;8;8;2022-08-01 22:27:07;2022-03-26 06:08:09;8.0;128
87ac016d-af3f-4b1b-8489-ab66d9f412f9;0bc5f954-2394-4cd2-a815-fc8b69838405;11;6.0;6.0;0.0;1.8375;1.4249999999999998;1.3889583333333333;8.325;9.15;5.555833333333332;4;4;2022-08-01 22:27:07;2022-02-02 03:23:44;6.0;180
87ac016d-af3f-4b1b-8489-ab66d9f412f9;0bc5f954-2394-4cd2-a815-fc8b69838405;22;6.0;6.0;0.0;2.5;2.5;0.4418840331110085;7.0;7.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-10 01:43:20;6.0;172
87ac016d-af3f-4b1b-8489-ab66d9f412f9;0bc5f954-2394-4cd2-a815-fc8b69838405;30;6.0;6.0;0.0;2.0;2.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-15 00:47:39;6.0;167
87ac016d-af3f-4b1b-8489-ab66d9f412f9;1ed12853-195b-480e-bf30-4763963317d4;10;9.0;9.0;0.0;4.0;4.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-30 22:16:42;9.0;124
87ac016d-af3f-4b1b-8489-ab66d9f412f9;1ed12853-195b-480e-bf30-4763963317d4;11;9.0;9.0;0.0;4.0;4.0;0.0;10.0;10.0;0.0;2;2;2022-08-01 22:27:07;2022-03-31 09:28:38;9.0;123
87ac016d-af3f-4b1b-8489-ab66d9f412f9;1ed12853-195b-480e-bf30-4763963317d4;12;9.0;9.0;0.0;4.0;4.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-01 14:22:01;9.0;122
87ac016d-af3f-4b1b-8489-ab66d9f412f9;1ed12853-195b-480e-bf30-4763963317d4;16;9.0;9.0;0.0;4.5;4.5;0.4418840331110085;9.0;9.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-07 08:30:15;9.0;116
87ac016d-af3f-4b1b-8489-ab66d9f412f9;376b6acf-e1c2-4288-bdc5-b7695a52337b;10;4.0;4.0;0.0;-0.6375;-0.7250000000000001;0.19562500000000013;9.275;9.45;0.7825000000000001;4;4;2022-08-01 22:27:07;2022-01-31 23:50:48;4.0;181
87ac016d-af3f-4b1b-8489-ab66d9f412f9;376b6acf-e1c2-4288-bdc5-b7695a52337b;22;4.0;4.0;0.0;0.3500000000000001;0.3500000000000001;0.4418840331110085;7.3;7.3;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-09 17:24:06;4.0;173
87ac016d-af3f-4b1b-8489-ab66d9f412f9;376b6acf-e1c2-4288-bdc5-b7695a52337b;39;4.0;4.0;0.0;0.5;0.5;0.4418840331110085;7.0;7.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-22 00:02:50;4.0;160
87ac016d-af3f-4b1b-8489-ab66d9f412f9;7b2d9a2b-83f5-40be-911f-cc8685780898;11;6.0;6.0;0.0;8.0;8.0;0.0;9.75;10.0;0.25000000000000017;4;4;2022-08-01 22:27:07;2022-02-02 03:11:33;6.0;180
87ac016d-af3f-4b1b-8489-ab66d9f412f9;7b2d9a2b-83f5-40be-911f-cc8685780898;29;6.0;6.0;0.0;2.5;2.5;0.4418840331110085;7.0;7.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-14 21:12:24;6.0;168
87ac016d-af3f-4b1b-8489-ab66d9f412f9;7b2d9a2b-83f5-40be-911f-cc8685780898;34;6.0;6.0;0.0;2.0;2.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-17 22:22:57;6.0;165
87ac016d-af3f-4b1b-8489-ab66d9f412f9;7b2d9a2b-83f5-40be-911f-cc8685780898;51;6.0;6.0;0.0;4.5;4.5;0.0;3.0;3.0;0.0;3;3;2022-08-01 22:27:07;2022-03-02 02:37:01;6.0;152
87ac016d-af3f-4b1b-8489-ab66d9f412f9;cdcf2160-1901-46d4-ad71-60ee7ef442c6;11;4.0;4.0;0.0;-0.4333333333333333;-0.5499999999999998;0.40083333333333326;8.866666666666667;9.1;1.603333333333333;3;3;2022-08-01 22:27:07;2022-02-02 03:55:39;4.0;180
87ac016d-af3f-4b1b-8489-ab66d9f412f9;cdcf2160-1901-46d4-ad71-60ee7ef442c6;14;4.0;4.0;0.0;-1.0;-1.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-04 01:56:30;4.0;178
87ac016d-af3f-4b1b-8489-ab66d9f412f9;cdcf2160-1901-46d4-ad71-60ee7ef442c6;30;4.0;4.0;0.0;0.75;0.75;0.4418840331110085;6.5;6.5;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-02-15 01:16:27;4.0;167
87ac016d-af3f-4b1b-8489-ab66d9f412f9;cdcf2160-1901-46d4-ad71-60ee7ef442c6;50;4.0;4.0;0.0;1.5;1.5;0.4418840331110085;5.0;5.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-01 16:25:37;4.0;153
87ac016d-af3f-4b1b-8489-ab66d9f412f9;cdcf2160-1901-46d4-ad71-60ee7ef442c6;51;4.0;4.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;3;3;2022-08-01 22:27:07;2022-03-02 02:58:35;4.0;152
87ac016d-af3f-4b1b-8489-ab66d9f412f9;cfb4b5bf-af99-4823-8a00-a00488371ebb;14;7.0;7.0;0.0;2.4125;2.325;0.24729166666666672;9.175;9.35;0.9891666666666671;4;4;2022-08-01 22:27:07;2022-04-01 14:54:53;7.0;122
87ac016d-af3f-4b1b-8489-ab66d9f412f9;cfb4b5bf-af99-4823-8a00-a00488371ebb;32;7.0;7.0;0.0;3.0;3.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-17 02:29:28;7.0;76
87ac016d-af3f-4b1b-8489-ab66d9f412f9;cfb4b5bf-af99-4823-8a00-a00488371ebb;52;7.0;7.0;0.0;2.5;2.5;0.4418840331110085;9.0;9.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-05 02:25:47;7.0;27
87ac016d-af3f-4b1b-8489-ab66d9f412f9;e3552daa-ae9a-4f97-9ea1-401fc4d02230;27;10.0;10.0;0.0;5.0;5.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-05-04 22:50:49;10.0;88
87ac016d-af3f-4b1b-8489-ab66d9f412f9;e3552daa-ae9a-4f97-9ea1-401fc4d02230;28;10.0;10.0;0.0;5.75;5.75;1.125;8.5;8.5;4.5;2;2;2022-08-01 22:27:07;2022-05-06 08:08:20;10.0;87
87ac016d-af3f-4b1b-8489-ab66d9f412f9;e3552daa-ae9a-4f97-9ea1-401fc4d02230;46;10.0;10.0;0.0;5.0;5.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-19 19:34:36;10.0;43
87ac016d-af3f-4b1b-8489-ab66d9f412f9;e3552daa-ae9a-4f97-9ea1-401fc4d02230;51;10.0;10.0;0.0;5.0;5.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-03 07:30:41;10.0;29
87ac016d-af3f-4b1b-8489-ab66d9f412f9;ed25cbf1-53e4-4dc7-90b4-c760d976c3ff;13;6.0;6.0;0.0;1.0;1.0;0.0;10.0;10.0;0.0;4;4;2022-08-01 22:27:07;2022-03-30 22:36:27;6.0;123
882aad92-c98c-403c-aaff-1a9e415ffe50;076bbf49-961d-4bd7-92e9-3fd0796be1f7;29;7.0;7.0;0.0;2.8499999999999996;2.8499999999999996;0.4418840331110085;8.3;8.3;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-05 20:57:00;7.0;57
882aad92-c98c-403c-aaff-1a9e415ffe50;076bbf49-961d-4bd7-92e9-3fd0796be1f7;33;7.0;7.0;0.0;2.95;2.95;0.4418840331110085;8.1;8.1;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-06-10 23:59:56;7.0;51
882aad92-c98c-403c-aaff-1a9e415ffe50;076bbf49-961d-4bd7-92e9-3fd0796be1f7;37;7.0;7.0;0.0;2.375;2.375;0.28125;9.25;9.25;1.125;2;2;2022-08-01 22:27:07;2022-06-18 00:01:25;7.0;44
882aad92-c98c-403c-aaff-1a9e415ffe50;076bbf49-961d-4bd7-92e9-3fd0796be1f7;47;7.0;7.0;0.0;2.95;2.95;0.4418840331110085;8.1;8.1;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-07-03 22:48:42;7.0;28
882aad92-c98c-403c-aaff-1a9e415ffe50;076bbf49-961d-4bd7-92e9-3fd0796be1f7;52;7.0;7.0;0.0;6.0;6.0;0.0;5.15;5.15;0.04500000000000008;2;2;2022-08-01 22:27:07;2022-07-10 23:09:20;7.0;21
882aad92-c98c-403c-aaff-1a9e415ffe50;076bbf49-961d-4bd7-92e9-3fd0796be1f7;56;7.0;7.0;0.0;4.0;3.35;2.7975000000000008;6.0;7.3;11.19;3;3;2022-08-01 22:27:07;2022-07-18 00:51:59;7.0;14
882aad92-c98c-403c-aaff-1a9e415ffe50;29369d9b-c221-47f7-81b0-057dabffea22;15;7.0;7.0;0.0;3.0;3.0;0.4418840331110085;8.0;8.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-03-21 22:19:45;7.0;133
882aad92-c98c-403c-aaff-1a9e415ffe50;29369d9b-c221-47f7-81b0-057dabffea22;23;7.0;7.0;0.0;4.0;4.0;0.0;7.366666666666667;7.5;0.2633333333333338;3;3;2022-08-01 22:27:07;2022-04-04 00:47:47;7.0;119
882aad92-c98c-403c-aaff-1a9e415ffe50;29369d9b-c221-47f7-81b0-057dabffea22;38;7.0;7.0;0.0;2.0;2.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-28 03:07:08;7.0;95
882aad92-c98c-403c-aaff-1a9e415ffe50;29369d9b-c221-47f7-81b0-057dabffea22;45;7.0;7.0;0.0;9.0;9.0;0.0;7.6000000000000005;7.8;2.28;3;3;2022-08-01 22:27:07;2022-05-09 23:29:38;7.0;83
882aad92-c98c-403c-aaff-1a9e415ffe50;29369d9b-c221-47f7-81b0-057dabffea22;46;7.0;7.0;0.0;3.6666666666666665;3.5;0.5833333333333335;6.666666666666667;7.0;2.333333333333334;3;3;2022-08-01 22:27:07;2022-05-12 02:15:26;7.0;81
882aad92-c98c-403c-aaff-1a9e415ffe50;2b274b15-83bb-4629-941e-fdc573af4e0b;1;8.0;8.0;0.0;4.433333333333334;4.4;0.023333333333333376;7.133333333333333;7.2;0.0933333333333336;3;3;2022-08-01 22:27:07;2022-03-20 20:47:45;8.0;134
882aad92-c98c-403c-aaff-1a9e415ffe50;2b274b15-83bb-4629-941e-fdc573af4e0b;12;8.0;8.0;0.0;3.5;3.5;0.0;9.0;9.0;0.0;2;2;2022-08-01 22:27:07;2022-04-04 03:42:59;8.0;119
882aad92-c98c-403c-aaff-1a9e415ffe50;2b274b15-83bb-4629-941e-fdc573af4e0b;15;8.0;8.0;0.0;4.45;4.45;0.4418840331110085;7.1;7.1;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-07 02:20:02;8.0;116
882aad92-c98c-403c-aaff-1a9e415ffe50;2b274b15-83bb-4629-941e-fdc573af4e0b;23;8.0;8.0;0.0;3.9000000000000004;3.9000000000000004;0.4418840331110085;8.2;8.2;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-17 22:42:41;8.0;105
882aad92-c98c-403c-aaff-1a9e415ffe50;2b274b15-83bb-4629-941e-fdc573af4e0b;32;8.0;8.0;0.0;3.0;3.0;0.4418840331110085;10.0;10.0;1.9161206984707064;1;1;2022-08-01 22:27:07;2022-04-29 00:35:52;8.0;94
